round,alive_nodes,dead_nodes,residual_energy,energy_consumed_round,throughput_round,cumulative_throughput
653,6,48,1.059168,1.2e-05,0,13019
654,6,48,1.049608,0.00956,2,13021
655,6,48,1.044511,0.005097,1,13022
656,6,48,1.039802,0.004709,1,13023
657,6,48,1.030099,0.009702,2,13025
658,6,48,1.020213,0.009886,2,13027
659,6,48,1.015117,0.005097,1,13028
660,5,49,1.007258,0.010213,3,13031
661,5,49,1.002163,0.005095,1,13032
662,4,50,0.998059,0.005095,1,13033
663,4,50,0.988686,0.009373,2,13035
664,4,50,0.983919,0.004767,1,13036
665,4,50,0.979151,0.004767,1,13037
666,4,50,0.974384,0.004767,1,13038
667,4,50,0.969617,0.004767,1,13039
668,3,51,0.961079,0.012374,2,13041
669,3,51,0.948861,0.012218,2,13043
670,3,51,0.941248,0.007613,1,13044
671,3,51,0.936637,0.004611,1,13045
672,3,51,0.932025,0.004611,1,13046
673,3,51,0.932019,6e-06,0,13046
674,3,51,0.932013,6e-06,0,13046
675,3,51,0.932007,6e-06,0,13046
676,3,51,0.919789,0.012218,2,13048
677,3,51,0.907571,0.012218,2,13050
678,3,51,0.902867,0.004703,1,13051
679,3,51,0.902861,6e-06,0,13051
680,3,51,0.902855,6e-06,0,13051
681,3,51,0.902849,6e-06,0,13051
682,3,51,0.902843,6e-06,0,13051
683,3,51,0.902837,6e-06,0,13051
684,3,51,0.890619,0.012218,2,13053
685,3,51,0.890613,6e-06,0,13053
686,3,51,0.890607,6e-06,0,13053
687,3,51,0.878389,0.012218,2,13055
688,3,51,0.873777,0.004611,1,13056
689,3,51,0.866072,0.007705,1,13057
690,3,51,0.866066,6e-06,0,13057
691,3,51,0.86606,6e-06,0,13057
692,3,51,0.858448,0.007613,1,13058
693,3,51,0.853836,0.004611,1,13059
694,3,51,0.849225,0.004611,1,13060
695,3,51,0.844613,0.004611,1,13061
696,3,51,0.837,0.007613,1,13062
697,3,51,0.836994,6e-06,0,13062
698,3,51,0.829382,0.007613,1,13063
699,3,51,0.829376,6e-06,0,13063
700,3,51,0.82937,6e-06,0,13063
701,3,51,0.817151,0.012218,2,13065
702,3,51,0.81254,0.004611,1,13066
703,3,51,0.812534,6e-06,0,13066
704,3,51,0.807923,0.004611,1,13067
705,3,51,0.795704,0.012218,2,13069
706,3,51,0.791093,0.004611,1,13070
707,3,51,0.791087,6e-06,0,13070
708,3,51,0.786475,0.004611,1,13071
709,3,51,0.786469,6e-06,0,13071
710,3,51,0.781858,0.004611,1,13072
711,3,51,0.781852,6e-06,0,13072
712,3,51,0.781846,6e-06,0,13072
713,3,51,0.774233,0.007613,1,13073
714,3,51,0.769622,0.004611,1,13074
715,3,51,0.769616,6e-06,0,13074
716,3,51,0.765004,0.004611,1,13075
717,3,51,0.760393,0.004611,1,13076
718,3,51,0.755689,0.004703,1,13077
719,3,51,0.755683,6e-06,0,13077
720,3,51,0.755677,6e-06,0,13077
721,3,51,0.748065,0.007613,1,13078
722,3,51,0.743453,0.004611,1,13079
723,3,51,0.73584,0.007613,1,13080
724,3,51,0.735834,6e-06,0,13080
725,3,51,0.728221,0.007613,1,13081
726,3,51,0.728215,6e-06,0,13081
727,3,51,0.728209,6e-06,0,13081
728,3,51,0.720505,0.007705,1,13082
729,3,51,0.712892,0.007613,1,13083
730,3,51,0.712886,6e-06,0,13083
731,3,51,0.71288,6e-06,0,13083
732,3,51,0.712874,6e-06,0,13083
733,3,51,0.712868,6e-06,0,13083
734,3,51,0.712862,6e-06,0,13083
735,3,51,0.70825,0.004611,1,13084
736,3,51,0.708244,6e-06,0,13084
737,3,51,0.708238,6e-06,0,13084
738,3,51,0.708232,6e-06,0,13084
739,3,51,0.708226,6e-06,0,13084
740,3,51,0.70822,6e-06,0,13084
741,3,51,0.708214,6e-06,0,13084
742,3,51,0.703603,0.004611,1,13085
743,3,51,0.703597,6e-06,0,13085
744,3,51,0.703591,6e-06,0,13085
745,3,51,0.703585,6e-06,0,13085
746,3,51,0.703579,6e-06,0,13085
747,3,51,0.703573,6e-06,0,13085
748,3,51,0.703567,6e-06,0,13085
749,3,51,0.703561,6e-06,0,13085
750,3,51,0.703555,6e-06,0,13085
751,3,51,0.703549,6e-06,0,13085
752,3,51,0.703543,6e-06,0,13085
753,3,51,0.703537,6e-06,0,13085
754,3,51,0.698833,0.004703,1,13086
755,3,51,0.694222,0.004611,1,13087
756,3,51,0.689611,0.004611,1,13088
757,3,51,0.689605,6e-06,0,13088
758,3,51,0.689599,6e-06,0,13088
759,3,51,0.689593,6e-06,0,13088
760,3,51,0.689587,6e-06,0,13088
761,3,51,0.689581,6e-06,0,13088
762,3,51,0.689575,6e-06,0,13088
763,3,51,0.689569,6e-06,0,13088
764,3,51,0.689563,6e-06,0,13088
765,3,51,0.689557,6e-06,0,13088
766,3,51,0.689551,6e-06,0,13088
767,3,51,0.689545,6e-06,0,13088
768,3,51,0.689539,6e-06,0,13088
769,3,51,0.684927,0.004611,1,13089
770,3,51,0.684921,6e-06,0,13089
771,3,51,0.684915,6e-06,0,13089
772,3,51,0.680304,0.004611,1,13090
773,3,51,0.680298,6e-06,0,13090
774,3,51,0.680292,6e-06,0,13090
775,3,51,0.680286,6e-06,0,13090
776,3,51,0.68028,6e-06,0,13090
777,3,51,0.680274,6e-06,0,13090
778,3,51,0.680268,6e-06,0,13090
779,3,51,0.672655,0.007613,1,13091
780,3,51,0.672649,6e-06,0,13091
781,3,51,0.672643,6e-06,0,13091
782,3,51,0.668032,0.004611,1,13092
783,3,51,0.668026,6e-06,0,13092
784,3,51,0.66802,6e-06,0,13092
785,3,51,0.663408,0.004611,1,13093
786,3,51,0.663402,6e-06,0,13093
787,3,51,0.663396,6e-06,0,13093
788,3,51,0.66339,6e-06,0,13093
789,3,51,0.663384,6e-06,0,13093
790,3,51,0.663378,6e-06,0,13093
791,3,51,0.663372,6e-06,0,13093
792,3,51,0.663366,6e-06,0,13093
793,3,51,0.66336,6e-06,0,13093
794,3,51,0.663354,6e-06,0,13093
795,3,51,0.663348,6e-06,0,13093
796,3,51,0.658737,0.004611,1,13094
797,3,51,0.658731,6e-06,0,13094
798,3,51,0.654119,0.004611,1,13095
799,3,51,0.649508,0.004611,1,13096
800,3,51,0.644896,0.004611,1,13097
801,3,51,0.64489,6e-06,0,13097
802,3,51,0.644884,6e-06,0,13097
803,3,51,0.640273,0.004611,1,13098
804,2,52,0.636901,0.004611,1,13099
805,2,52,0.636897,4e-06,0,13099
806,2,52,0.636893,4e-06,0,13099
807,2,52,0.636889,4e-06,0,13099
808,2,52,0.636885,4e-06,0,13099
809,2,52,0.636881,4e-06,0,13099
810,2,52,0.636877,4e-06,0,13099
811,2,52,0.636873,4e-06,0,13099
812,2,52,0.636869,4e-06,0,13099
813,2,52,0.636865,4e-06,0,13099
814,2,52,0.636861,4e-06,0,13099
815,2,52,0.636857,4e-06,0,13099
816,2,52,0.636853,4e-06,0,13099
817,2,52,0.636849,4e-06,0,13099
818,2,52,0.636845,4e-06,0,13099
819,2,52,0.636841,4e-06,0,13099
820,2,52,0.636837,4e-06,0,13099
821,2,52,0.636833,4e-06,0,13099
822,2,52,0.636829,4e-06,0,13099
823,2,52,0.636825,4e-06,0,13099
824,2,52,0.636821,4e-06,0,13099
825,2,52,0.636817,4e-06,0,13099
826,2,52,0.636813,4e-06,0,13099
827,2,52,0.636809,4e-06,0,13099
828,2,52,0.636805,4e-06,0,13099
829,2,52,0.636801,4e-06,0,13099
830,2,52,0.636797,4e-06,0,13099
831,2,52,0.636793,4e-06,0,13099
832,2,52,0.636789,4e-06,0,13099
833,2,52,0.636785,4e-06,0,13099
834,2,52,0.636781,4e-06,0,13099
835,2,52,0.636777,4e-06,0,13099
836,2,52,0.636773,4e-06,0,13099
837,2,52,0.636769,4e-06,0,13099
838,2,52,0.636765,4e-06,0,13099
839,2,52,0.636761,4e-06,0,13099
840,2,52,0.636757,4e-06,0,13099
841,2,52,0.636753,4e-06,0,13099
842,2,52,0.636749,4e-06,0,13099
843,2,52,0.636745,4e-06,0,13099
844,2,52,0.636741,4e-06,0,13099
845,2,52,0.636737,4e-06,0,13099
846,2,52,0.636733,4e-06,0,13099
847,2,52,0.636729,4e-06,0,13099
848,2,52,0.636725,4e-06,0,13099
849,2,52,0.636721,4e-06,0,13099
850,2,52,0.636717,4e-06,0,13099
851,2,52,0.636713,4e-06,0,13099
852,2,52,0.636709,4e-06,0,13099
853,2,52,0.636705,4e-06,0,13099
854,2,52,0.636701,4e-06,0,13099
855,2,52,0.636697,4e-06,0,13099
856,2,52,0.636693,4e-06,0,13099
857,2,52,0.636689,4e-06,0,13099
858,2,52,0.636685,4e-06,0,13099
859,2,52,0.636681,4e-06,0,13099
860,2,52,0.636677,4e-06,0,13099
861,2,52,0.636673,4e-06,0,13099
862,2,52,0.636669,4e-06,0,13099
863,2,52,0.636665,4e-06,0,13099
864,2,52,0.636661,4e-06,0,13099
865,2,52,0.636657,4e-06,0,13099
866,2,52,0.636653,4e-06,0,13099
867,2,52,0.636649,4e-06,0,13099
868,2,52,0.636645,4e-06,0,13099
869,2,52,0.636641,4e-06,0,13099
870,2,52,0.636637,4e-06,0,13099
871,2,52,0.636633,4e-06,0,13099
872,2,52,0.636629,4e-06,0,13099
873,2,52,0.636625,4e-06,0,13099
874,2,52,0.636621,4e-06,0,13099
875,2,52,0.62901,0.007611,1,13100
876,2,52,0.629006,4e-06,0,13100
877,2,52,0.629002,4e-06,0,13100
878,2,52,0.621391,0.007611,1,13101
879,2,52,0.621387,4e-06,0,13101
880,2,52,0.613776,0.007611,1,13102
881,2,52,0.606166,0.007611,1,13103
882,2,52,0.606162,4e-06,0,13103
883,2,52,0.606158,4e-06,0,13103
884,2,52,0.606154,4e-06,0,13103
885,2,52,0.60615,4e-06,0,13103
886,2,52,0.606146,4e-06,0,13103
887,2,52,0.606142,4e-06,0,13103
888,2,52,0.606138,4e-06,0,13103
889,2,52,0.606134,4e-06,0,13103
890,2,52,0.60613,4e-06,0,13103
891,2,52,0.606126,4e-06,0,13103
892,2,52,0.606122,4e-06,0,13103
893,2,52,0.606118,4e-06,0,13103
894,2,52,0.606114,4e-06,0,13103
895,2,52,0.60611,4e-06,0,13103
896,2,52,0.606106,4e-06,0,13103
897,2,52,0.606102,4e-06,0,13103
898,2,52,0.606098,4e-06,0,13103
899,2,52,0.606094,4e-06,0,13103
900,2,52,0.60609,4e-06,0,13103
901,2,52,0.606086,4e-06,0,13103
902,2,52,0.606082,4e-06,0,13103
903,2,52,0.606078,4e-06,0,13103
904,2,52,0.606074,4e-06,0,13103
905,2,52,0.60607,4e-06,0,13103
906,2,52,0.606066,4e-06,0,13103
907,2,52,0.606062,4e-06,0,13103
908,2,52,0.606058,4e-06,0,13103
909,2,52,0.606054,4e-06,0,13103
910,2,52,0.60605,4e-06,0,13103
911,2,52,0.606046,4e-06,0,13103
912,2,52,0.606042,4e-06,0,13103
913,2,52,0.606038,4e-06,0,13103
914,2,52,0.606034,4e-06,0,13103
915,2,52,0.60603,4e-06,0,13103
916,2,52,0.606026,4e-06,0,13103
917,2,52,0.606022,4e-06,0,13103
918,2,52,0.606018,4e-06,0,13103
919,2,52,0.606014,4e-06,0,13103
920,2,52,0.60601,4e-06,0,13103
921,2,52,0.606006,4e-06,0,13103
922,2,52,0.606002,4e-06,0,13103
923,2,52,0.605998,4e-06,0,13103
924,2,52,0.605994,4e-06,0,13103
925,2,52,0.60599,4e-06,0,13103
926,2,52,0.605986,4e-06,0,13103
927,2,52,0.605982,4e-06,0,13103
928,2,52,0.605978,4e-06,0,13103
929,2,52,0.605974,4e-06,0,13103
930,2,52,0.60597,4e-06,0,13103
931,2,52,0.605966,4e-06,0,13103
932,2,52,0.605962,4e-06,0,13103
933,2,52,0.605958,4e-06,0,13103
934,2,52,0.605954,4e-06,0,13103
935,2,52,0.60595,4e-06,0,13103
936,2,52,0.605946,4e-06,0,13103
937,2,52,0.605942,4e-06,0,13103
938,2,52,0.605938,4e-06,0,13103
939,2,52,0.605934,4e-06,0,13103
940,2,52,0.60593,4e-06,0,13103
941,2,52,0.605926,4e-06,0,13103
942,2,52,0.605922,4e-06,0,13103
943,2,52,0.605918,4e-06,0,13103
944,2,52,0.605914,4e-06,0,13103
945,2,52,0.60591,4e-06,0,13103
946,2,52,0.605906,4e-06,0,13103
947,2,52,0.605902,4e-06,0,13103
948,2,52,0.605898,4e-06,0,13103
949,2,52,0.605894,4e-06,0,13103
950,2,52,0.60589,4e-06,0,13103
951,2,52,0.605886,4e-06,0,13103
952,2,52,0.605882,4e-06,0,13103
953,2,52,0.605878,4e-06,0,13103
954,2,52,0.605874,4e-06,0,13103
955,2,52,0.60587,4e-06,0,13103
956,2,52,0.605866,4e-06,0,13103
957,2,52,0.605862,4e-06,0,13103
958,2,52,0.605858,4e-06,0,13103
959,2,52,0.605854,4e-06,0,13103
960,2,52,0.60585,4e-06,0,13103
961,2,52,0.605846,4e-06,0,13103
962,2,52,0.605842,4e-06,0,13103
963,2,52,0.605838,4e-06,0,13103
964,2,52,0.605834,4e-06,0,13103
965,2,52,0.60583,4e-06,0,13103
966,2,52,0.605826,4e-06,0,13103
967,2,52,0.605822,4e-06,0,13103
968,2,52,0.605818,4e-06,0,13103
969,2,52,0.605814,4e-06,0,13103
970,2,52,0.60581,4e-06,0,13103
971,2,52,0.605806,4e-06,0,13103
972,2,52,0.605802,4e-06,0,13103
973,2,52,0.605798,4e-06,0,13103
974,2,52,0.605794,4e-06,0,13103
975,2,52,0.60579,4e-06,0,13103
976,2,52,0.605786,4e-06,0,13103
977,2,52,0.605782,4e-06,0,13103
978,2,52,0.605778,4e-06,0,13103
979,2,52,0.605774,4e-06,0,13103
980,2,52,0.60577,4e-06,0,13103
981,2,52,0.605766,4e-06,0,13103
982,2,52,0.605762,4e-06,0,13103
983,2,52,0.605758,4e-06,0,13103
984,2,52,0.605754,4e-06,0,13103
985,2,52,0.60575,4e-06,0,13103
986,2,52,0.605746,4e-06,0,13103
987,2,52,0.605742,4e-06,0,13103
988,2,52,0.605738,4e-06,0,13103
989,2,52,0.605734,4e-06,0,13103
990,2,52,0.60573,4e-06,0,13103
991,2,52,0.605726,4e-06,0,13103
992,2,52,0.605722,4e-06,0,13103
993,2,52,0.605718,4e-06,0,13103
994,2,52,0.605714,4e-06,0,13103
995,2,52,0.60571,4e-06,0,13103
996,2,52,0.605706,4e-06,0,13103
997,2,52,0.605702,4e-06,0,13103
998,2,52,0.605698,4e-06,0,13103
999,2,52,0.605694,4e-06,0,13103
1000,2,52,0.60569,4e-06,0,13103
1001,2,52,0.605686,4e-06,0,13103
1002,2,52,0.605682,4e-06,0,13103
1003,2,52,0.605678,4e-06,0,13103
1004,2,52,0.605674,4e-06,0,13103
1005,2,52,0.60567,4e-06,0,13103
1006,2,52,0.605666,4e-06,0,13103
1007,2,52,0.605662,4e-06,0,13103
1008,2,52,0.605658,4e-06,0,13103
1009,2,52,0.605654,4e-06,0,13103
1010,2,52,0.60565,4e-06,0,13103
1011,2,52,0.605646,4e-06,0,13103
1012,2,52,0.605642,4e-06,0,13103
1013,2,52,0.605638,4e-06,0,13103
1014,2,52,0.605634,4e-06,0,13103
1015,2,52,0.60563,4e-06,0,13103
1016,2,52,0.605626,4e-06,0,13103
1017,2,52,0.605622,4e-06,0,13103
1018,2,52,0.605618,4e-06,0,13103
1019,2,52,0.605614,4e-06,0,13103
1020,2,52,0.60561,4e-06,0,13103
1021,2,52,0.605606,4e-06,0,13103
1022,2,52,0.605602,4e-06,0,13103
1023,2,52,0.605598,4e-06,0,13103
1024,2,52,0.605594,4e-06,0,13103
1025,2,52,0.60559,4e-06,0,13103
1026,2,52,0.605586,4e-06,0,13103
1027,2,52,0.605582,4e-06,0,13103
1028,2,52,0.605578,4e-06,0,13103
1029,2,52,0.605574,4e-06,0,13103
1030,2,52,0.598635,0.006939,1,13104
1031,2,52,0.598631,4e-06,0,13104
1032,2,52,0.598627,4e-06,0,13104
1033,2,52,0.598623,4e-06,0,13104
1034,2,52,0.598619,4e-06,0,13104
1035,2,52,0.598615,4e-06,0,13104
1036,2,52,0.598611,4e-06,0,13104
1037,2,52,0.598607,4e-06,0,13104
1038,2,52,0.598603,4e-06,0,13104
1039,2,52,0.598599,4e-06,0,13104
1040,2,52,0.598595,4e-06,0,13104
1041,2,52,0.598591,4e-06,0,13104
1042,2,52,0.598587,4e-06,0,13104
1043,2,52,0.598583,4e-06,0,13104
1044,2,52,0.598579,4e-06,0,13104
1045,2,52,0.598575,4e-06,0,13104
1046,2,52,0.598571,4e-06,0,13104
1047,2,52,0.598567,4e-06,0,13104
1048,2,52,0.598563,4e-06,0,13104
1049,2,52,0.598559,4e-06,0,13104
1050,2,52,0.598555,4e-06,0,13104
1051,2,52,0.598551,4e-06,0,13104
1052,2,52,0.598547,4e-06,0,13104
1053,2,52,0.598543,4e-06,0,13104
1054,2,52,0.598539,4e-06,0,13104
1055,2,52,0.598535,4e-06,0,13104
1056,2,52,0.598531,4e-06,0,13104
1057,2,52,0.598527,4e-06,0,13104
1058,2,52,0.598523,4e-06,0,13104
1059,2,52,0.598519,4e-06,0,13104
1060,2,52,0.598515,4e-06,0,13104
1061,2,52,0.598511,4e-06,0,13104
1062,2,52,0.598507,4e-06,0,13104
1063,2,52,0.598503,4e-06,0,13104
1064,2,52,0.598499,4e-06,0,13104
1065,2,52,0.598495,4e-06,0,13104
1066,2,52,0.598491,4e-06,0,13104
1067,2,52,0.598487,4e-06,0,13104
1068,2,52,0.598483,4e-06,0,13104
1069,2,52,0.598479,4e-06,0,13104
1070,2,52,0.598475,4e-06,0,13104
1071,2,52,0.598471,4e-06,0,13104
1072,2,52,0.598467,4e-06,0,13104
1073,2,52,0.598463,4e-06,0,13104
1074,2,52,0.598459,4e-06,0,13104
1075,2,52,0.598455,4e-06,0,13104
1076,2,52,0.598451,4e-06,0,13104
1077,2,52,0.598447,4e-06,0,13104
1078,2,52,0.598443,4e-06,0,13104
1079,2,52,0.598439,4e-06,0,13104
1080,2,52,0.598435,4e-06,0,13104
1081,2,52,0.598431,4e-06,0,13104
1082,2,52,0.598427,4e-06,0,13104
1083,2,52,0.598423,4e-06,0,13104
1084,2,52,0.598419,4e-06,0,13104
1085,2,52,0.598415,4e-06,0,13104
1086,2,52,0.598411,4e-06,0,13104
1087,2,52,0.598407,4e-06,0,13104
1088,2,52,0.598403,4e-06,0,13104
1089,2,52,0.598399,4e-06,0,13104
1090,2,52,0.598395,4e-06,0,13104
1091,2,52,0.598391,4e-06,0,13104
1092,2,52,0.598387,4e-06,0,13104
1093,2,52,0.598383,4e-06,0,13104
1094,2,52,0.598379,4e-06,0,13104
1095,2,52,0.598375,4e-06,0,13104
1096,2,52,0.598371,4e-06,0,13104
1097,2,52,0.598367,4e-06,0,13104
1098,2,52,0.598363,4e-06,0,13104
1099,2,52,0.598359,4e-06,0,13104
1100,2,52,0.598355,4e-06,0,13104
1101,2,52,0.598351,4e-06,0,13104
1102,2,52,0.598347,4e-06,0,13104
1103,2,52,0.598343,4e-06,0,13104
1104,2,52,0.598339,4e-06,0,13104
1105,2,52,0.598335,4e-06,0,13104
1106,2,52,0.598331,4e-06,0,13104
1107,2,52,0.598327,4e-06,0,13104
1108,2,52,0.598323,4e-06,0,13104
1109,2,52,0.598319,4e-06,0,13104
1110,2,52,0.598315,4e-06,0,13104
1111,2,52,0.598311,4e-06,0,13104
1112,2,52,0.598307,4e-06,0,13104
1113,2,52,0.598303,4e-06,0,13104
1114,2,52,0.598299,4e-06,0,13104
1115,2,52,0.598295,4e-06,0,13104
1116,2,52,0.598291,4e-06,0,13104
1117,2,52,0.598287,4e-06,0,13104
1118,2,52,0.598283,4e-06,0,13104
1119,2,52,0.598279,4e-06,0,13104
1120,2,52,0.598275,4e-06,0,13104
1121,2,52,0.598271,4e-06,0,13104
1122,2,52,0.598267,4e-06,0,13104
1123,2,52,0.598263,4e-06,0,13104
1124,2,52,0.598259,4e-06,0,13104
1125,2,52,0.598255,4e-06,0,13104
1126,2,52,0.590644,0.007611,1,13105
1127,2,52,0.59064,4e-06,0,13105
1128,2,52,0.590636,4e-06,0,13105
1129,2,52,0.583025,0.007611,1,13106
1130,2,52,0.583021,4e-06,0,13106
1131,2,52,0.583017,4e-06,0,13106
1132,2,52,0.583013,4e-06,0,13106
1133,2,52,0.575402,0.007611,1,13107
1134,2,52,0.575398,4e-06,0,13107
1135,2,52,0.575394,4e-06,0,13107
1136,2,52,0.567783,0.007611,1,13108
1137,2,52,0.567779,4e-06,0,13108
1138,2,52,0.560168,0.007611,1,13109
1139,2,52,0.552557,0.007611,1,13110
1140,2,52,0.552553,4e-06,0,13110
1141,2,52,0.552549,4e-06,0,13110
1142,2,52,0.544939,0.007611,1,13111
1143,2,52,0.544935,4e-06,0,13111
1144,2,52,0.537324,0.007611,1,13112
1145,2,52,0.53732,4e-06,0,13112
1146,2,52,0.537316,4e-06,0,13112
1147,2,52,0.537312,4e-06,0,13112
1148,2,52,0.529701,0.007611,1,13113
1149,2,52,0.529697,4e-06,0,13113
1150,2,52,0.522086,0.007611,1,13114
1151,2,52,0.522082,4e-06,0,13114
1152,2,52,0.522078,4e-06,0,13114
1153,2,52,0.514467,0.007611,1,13115
1154,2,52,0.506856,0.007611,1,13116
1155,2,52,0.499245,0.007611,1,13117
1156,2,52,0.499241,4e-06,0,13117
1157,2,52,0.499237,4e-06,0,13117
1158,2,52,0.499233,4e-06,0,13117
1159,2,52,0.499229,4e-06,0,13117
1160,2,52,0.499225,4e-06,0,13117
1161,2,52,0.499221,4e-06,0,13117
1162,2,52,0.491611,0.007611,1,13118
1163,2,52,0.484,0.007611,1,13119
1164,1,53,0.476625,0.007611,1,13120
1165,1,53,0.476623,2e-06,0,13120
1166,1,53,0.476621,2e-06,0,13120
1167,1,53,0.476619,2e-06,0,13120
1168,1,53,0.476617,2e-06,0,13120
1169,1,53,0.476615,2e-06,0,13120
1170,1,53,0.476613,2e-06,0,13120
1171,1,53,0.476611,2e-06,0,13120
1172,1,53,0.476609,2e-06,0,13120
1173,1,53,0.476607,2e-06,0,13120
1174,1,53,0.476605,2e-06,0,13120
1175,1,53,0.476603,2e-06,0,13120
1176,1,53,0.476601,2e-06,0,13120
1177,1,53,0.476599,2e-06,0,13120
1178,1,53,0.476597,2e-06,0,13120
1179,1,53,0.476595,2e-06,0,13120
1180,1,53,0.476593,2e-06,0,13120
1181,1,53,0.476591,2e-06,0,13120
1182,1,53,0.476589,2e-06,0,13120
1183,1,53,0.476587,2e-06,0,13120
1184,1,53,0.476585,2e-06,0,13120
1185,1,53,0.476583,2e-06,0,13120
1186,1,53,0.476581,2e-06,0,13120
1187,1,53,0.476579,2e-06,0,13120
1188,1,53,0.476577,2e-06,0,13120
1189,1,53,0.476575,2e-06,0,13120
1190,1,53,0.476573,2e-06,0,13120
1191,1,53,0.476571,2e-06,0,13120
1192,1,53,0.476569,2e-06,0,13120
1193,1,53,0.476567,2e-06,0,13120
1194,1,53,0.476565,2e-06,0,13120
1195,1,53,0.476563,2e-06,0,13120
1196,1,53,0.476561,2e-06,0,13120
1197,1,53,0.476559,2e-06,0,13120
1198,1,53,0.476557,2e-06,0,13120
1199,1,53,0.476555,2e-06,0,13120
1200,1,53,0.476553,2e-06,0,13120
1201,1,53,0.476551,2e-06,0,13120
1202,1,53,0.476549,2e-06,0,13120
1203,1,53,0.476547,2e-06,0,13120
1204,1,53,0.476545,2e-06,0,13120
1205,1,53,0.476543,2e-06,0,13120
1206,1,53,0.476541,2e-06,0,13120
1207,1,53,0.476539,2e-06,0,13120
1208,1,53,0.476537,2e-06,0,13120
1209,1,53,0.476535,2e-06,0,13120
1210,1,53,0.476533,2e-06,0,13120
1211,1,53,0.476531,2e-06,0,13120
1212,1,53,0.476529,2e-06,0,13120
1213,1,53,0.476527,2e-06,0,13120
1214,1,53,0.476525,2e-06,0,13120
1215,1,53,0.476523,2e-06,0,13120
1216,1,53,0.476521,2e-06,0,13120
1217,1,53,0.476519,2e-06,0,13120
1218,1,53,0.476517,2e-06,0,13120
1219,1,53,0.476515,2e-06,0,13120
1220,1,53,0.476513,2e-06,0,13120
1221,1,53,0.476511,2e-06,0,13120
1222,1,53,0.476509,2e-06,0,13120
1223,1,53,0.476507,2e-06,0,13120
1224,1,53,0.476505,2e-06,0,13120
1225,1,53,0.476503,2e-06,0,13120
1226,1,53,0.476501,2e-06,0,13120
1227,1,53,0.476499,2e-06,0,13120
1228,1,53,0.476497,2e-06,0,13120
1229,1,53,0.476495,2e-06,0,13120
1230,1,53,0.476493,2e-06,0,13120
1231,1,53,0.476491,2e-06,0,13120
1232,1,53,0.476489,2e-06,0,13120
1233,1,53,0.476487,2e-06,0,13120
1234,1,53,0.476485,2e-06,0,13120
1235,1,53,0.476483,2e-06,0,13120
1236,1,53,0.476481,2e-06,0,13120
1237,1,53,0.476479,2e-06,0,13120
1238,1,53,0.476477,2e-06,0,13120
1239,1,53,0.476475,2e-06,0,13120
1240,1,53,0.476473,2e-06,0,13120
1241,1,53,0.476471,2e-06,0,13120
1242,1,53,0.476469,2e-06,0,13120
1243,1,53,0.476467,2e-06,0,13120
1244,1,53,0.476465,2e-06,0,13120
1245,1,53,0.476463,2e-06,0,13120
1246,1,53,0.476461,2e-06,0,13120
1247,1,53,0.476459,2e-06,0,13120
1248,1,53,0.476457,2e-06,0,13120
1249,1,53,0.476455,2e-06,0,13120
1250,1,53,0.476453,2e-06,0,13120
1251,1,53,0.476451,2e-06,0,13120
1252,1,53,0.476449,2e-06,0,13120
1253,1,53,0.476447,2e-06,0,13120
1254,1,53,0.476445,2e-06,0,13120
1255,1,53,0.476443,2e-06,0,13120
1256,1,53,0.476441,2e-06,0,13120
1257,1,53,0.476439,2e-06,0,13120
1258,1,53,0.476437,2e-06,0,13120
1259,1,53,0.476435,2e-06,0,13120
1260,1,53,0.476433,2e-06,0,13120
1261,1,53,0.476431,2e-06,0,13120
1262,1,53,0.476429,2e-06,0,13120
1263,1,53,0.476427,2e-06,0,13120
1264,1,53,0.476425,2e-06,0,13120
1265,1,53,0.476423,2e-06,0,13120
1266,1,53,0.476421,2e-06,0,13120
1267,1,53,0.476419,2e-06,0,13120
1268,1,53,0.476417,2e-06,0,13120
1269,1,53,0.476415,2e-06,0,13120
1270,1,53,0.476413,2e-06,0,13120
1271,1,53,0.476411,2e-06,0,13120
1272,1,53,0.476409,2e-06,0,13120
1273,1,53,0.476407,2e-06,0,13120
1274,1,53,0.476405,2e-06,0,13120
1275,1,53,0.476403,2e-06,0,13120
1276,1,53,0.476401,2e-06,0,13120
1277,1,53,0.476399,2e-06,0,13120
1278,1,53,0.476397,2e-06,0,13120
1279,1,53,0.476395,2e-06,0,13120
1280,1,53,0.476393,2e-06,0,13120
1281,1,53,0.476391,2e-06,0,13120
1282,1,53,0.476389,2e-06,0,13120
1283,1,53,0.476387,2e-06,0,13120
1284,1,53,0.476385,2e-06,0,13120
1285,1,53,0.476383,2e-06,0,13120
1286,1,53,0.476381,2e-06,0,13120
1287,1,53,0.476379,2e-06,0,13120
1288,1,53,0.476377,2e-06,0,13120
1289,1,53,0.476375,2e-06,0,13120
1290,1,53,0.476373,2e-06,0,13120
1291,1,53,0.476371,2e-06,0,13120
1292,1,53,0.476369,2e-06,0,13120
1293,1,53,0.476367,2e-06,0,13120
1294,1,53,0.476365,2e-06,0,13120
1295,1,53,0.476363,2e-06,0,13120
1296,1,53,0.476361,2e-06,0,13120
1297,1,53,0.476359,2e-06,0,13120
1298,1,53,0.476357,2e-06,0,13120
1299,1,53,0.476355,2e-06,0,13120
1300,1,53,0.476353,2e-06,0,13120
1301,1,53,0.476351,2e-06,0,13120
1302,1,53,0.476349,2e-06,0,13120
