round,alive_nodes,dead_nodes,residual_energy,energy_consumed_round,throughput_round,cumulative_throughput
1892,1,53,0.425401,2e-06,0,22983
1893,1,53,0.425399,2e-06,0,22983
1894,1,53,0.425397,2e-06,0,22983
1895,1,53,0.425395,2e-06,0,22983
1896,1,53,0.425393,2e-06,0,22983
1897,1,53,0.425391,2e-06,0,22983
1898,1,53,0.425389,2e-06,0,22983
1899,1,53,0.425387,2e-06,0,22983
1900,1,53,0.425385,2e-06,0,22983
1901,1,53,0.425383,2e-06,0,22983
1902,1,53,0.425381,2e-06,0,22983
1903,1,53,0.425379,2e-06,0,22983
1904,1,53,0.425377,2e-06,0,22983
1905,1,53,0.425375,2e-06,0,22983
1906,1,53,0.425373,2e-06,0,22983
1907,1,53,0.425371,2e-06,0,22983
1908,1,53,0.425369,2e-06,0,22983
1909,1,53,0.425367,2e-06,0,22983
1910,1,53,0.425365,2e-06,0,22983
1911,1,53,0.425363,2e-06,0,22983
1912,1,53,0.425361,2e-06,0,22983
1913,1,53,0.425359,2e-06,0,22983
1914,1,53,0.425357,2e-06,0,22983
1915,1,53,0.425355,2e-06,0,22983
1916,1,53,0.425353,2e-06,0,22983
1917,1,53,0.425351,2e-06,0,22983
1918,1,53,0.418037,0.007314,1,22984
1919,1,53,0.418035,2e-06,0,22984
1920,1,53,0.418033,2e-06,0,22984
1921,1,53,0.418031,2e-06,0,22984
1922,1,53,0.418029,2e-06,0,22984
1923,1,53,0.418027,2e-06,0,22984
1924,1,53,0.418025,2e-06,0,22984
1925,1,53,0.418023,2e-06,0,22984
1926,1,53,0.418021,2e-06,0,22984
1927,1,53,0.418019,2e-06,0,22984
1928,1,53,0.418017,2e-06,0,22984
1929,1,53,0.418015,2e-06,0,22984
1930,1,53,0.418013,2e-06,0,22984
1931,1,53,0.418011,2e-06,0,22984
1932,1,53,0.418009,2e-06,0,22984
1933,1,53,0.418007,2e-06,0,22984
1934,1,53,0.418005,2e-06,0,22984
1935,1,53,0.418003,2e-06,0,22984
1936,1,53,0.418001,2e-06,0,22984
1937,1,53,0.417999,2e-06,0,22984
1938,1,53,0.417997,2e-06,0,22984
1939,1,53,0.417995,2e-06,0,22984
1940,1,53,0.417993,2e-06,0,22984
1941,1,53,0.417991,2e-06,0,22984
1942,1,53,0.417989,2e-06,0,22984
1943,1,53,0.417987,2e-06,0,22984
1944,1,53,0.417985,2e-06,0,22984
1945,1,53,0.417983,2e-06,0,22984
1946,1,53,0.417981,2e-06,0,22984
1947,1,53,0.417979,2e-06,0,22984
1948,1,53,0.417977,2e-06,0,22984
1949,1,53,0.417975,2e-06,0,22984
1950,1,53,0.417973,2e-06,0,22984
1951,1,53,0.417971,2e-06,0,22984
1952,1,53,0.417969,2e-06,0,22984
1953,1,53,0.417967,2e-06,0,22984
1954,1,53,0.417965,2e-06,0,22984
1955,1,53,0.417963,2e-06,0,22984
1956,1,53,0.417961,2e-06,0,22984
1957,1,53,0.417959,2e-06,0,22984
1958,1,53,0.417957,2e-06,0,22984
1959,1,53,0.417955,2e-06,0,22984
1960,1,53,0.417953,2e-06,0,22984
1961,1,53,0.417951,2e-06,0,22984
1962,1,53,0.417949,2e-06,0,22984
1963,1,53,0.417947,2e-06,0,22984
1964,1,53,0.417945,2e-06,0,22984
1965,1,53,0.417943,2e-06,0,22984
1966,1,53,0.417941,2e-06,0,22984
1967,1,53,0.417939,2e-06,0,22984
1968,1,53,0.417937,2e-06,0,22984
1969,1,53,0.417935,2e-06,0,22984
1970,1,53,0.417933,2e-06,0,22984
1971,1,53,0.417931,2e-06,0,22984
1972,1,53,0.417929,2e-06,0,22984
1973,1,53,0.417927,2e-06,0,22984
1974,1,53,0.417925,2e-06,0,22984
1975,1,53,0.417923,2e-06,0,22984
1976,1,53,0.417921,2e-06,0,22984
1977,1,53,0.417919,2e-06,0,22984
1978,1,53,0.417917,2e-06,0,22984
1979,1,53,0.417915,2e-06,0,22984
1980,1,53,0.417913,2e-06,0,22984
1981,1,53,0.417911,2e-06,0,22984
1982,1,53,0.417909,2e-06,0,22984
1983,1,53,0.417907,2e-06,0,22984
1984,1,53,0.417905,2e-06,0,22984
1985,1,53,0.417903,2e-06,0,22984
1986,1,53,0.417901,2e-06,0,22984
1987,1,53,0.417899,2e-06,0,22984
1988,1,53,0.417897,2e-06,0,22984
1989,1,53,0.417895,2e-06,0,22984
1990,1,53,0.417893,2e-06,0,22984
1991,1,53,0.417891,2e-06,0,22984
1992,1,53,0.417889,2e-06,0,22984
1993,1,53,0.417887,2e-06,0,22984
1994,1,53,0.417885,2e-06,0,22984
1995,1,53,0.417883,2e-06,0,22984
1996,1,53,0.417881,2e-06,0,22984
1997,1,53,0.417879,2e-06,0,22984
1998,1,53,0.417877,2e-06,0,22984
1999,1,53,0.417875,2e-06,0,22984
2000,1,53,0.417873,2e-06,0,22984
