round,alive_nodes,dead_nodes,residual_energy,energy_consumed_round,throughput_round,cumulative_throughput
402,54,0,19.021066,0.023296,33,11966
403,54,0,18.997734,0.023332,33,11999
404,54,0,18.980116,0.017618,28,12027
405,54,0,18.958179,0.021937,34,12061
406,54,0,18.936901,0.021278,29,12090
407,54,0,18.915083,0.021818,31,12121
408,54,0,18.893984,0.021099,29,12150
409,54,0,18.87335,0.020634,32,12182
410,54,0,18.849891,0.023459,34,12216
411,54,0,18.829133,0.020758,36,12252
412,54,0,18.801774,0.027358,41,12293
413,54,0,18.780768,0.021007,32,12325
414,54,0,18.761732,0.019035,31,12356
415,54,0,18.740056,0.021677,38,12394
416,54,0,18.721334,0.018722,31,12425
417,54,0,18.70135,0.019984,30,12455
418,54,0,18.67668,0.02467,38,12493
419,54,0,18.655127,0.021553,37,12530
420,54,0,18.633175,0.021952,30,12560
421,54,0,18.609783,0.023392,33,12593
422,54,0,18.592227,0.017556,29,12622
423,54,0,18.570185,0.022041,32,12654
424,54,0,18.545944,0.024241,35,12689
425,54,0,18.525005,0.020939,29,12718
426,54,0,18.506027,0.018978,27,12745
427,54,0,18.485607,0.02042,34,12779
428,54,0,18.465589,0.020019,34,12813
429,54,0,18.446844,0.018745,30,12843
430,54,0,18.427153,0.01969,25,12868
431,54,0,18.408366,0.018788,29,12897
432,54,0,18.390076,0.01829,30,12927
433,54,0,18.373105,0.01697,25,12952
434,54,0,18.350699,0.022407,31,12983
435,54,0,18.32909,0.021609,30,13013
436,54,0,18.307174,0.021915,29,13042
437,54,0,18.289182,0.017993,28,13070
438,54,0,18.270604,0.018577,30,13100
439,54,0,18.25409,0.016514,26,13126
440,54,0,18.233695,0.020396,34,13160
441,54,0,18.215677,0.018017,28,13188
442,54,0,18.196254,0.019423,31,13219
443,54,0,18.179249,0.017005,27,13246
444,54,0,18.157027,0.022222,35,13281
445,54,0,18.134017,0.02301,34,13315
446,54,0,18.116677,0.01734,28,13343
447,54,0,18.099413,0.017265,28,13371
448,54,0,18.079077,0.020336,31,13402
449,54,0,18.05916,0.019917,33,13435
450,54,0,18.038576,0.020584,28,13463
451,54,0,18.018599,0.019978,33,13496
452,54,0,17.995964,0.022635,32,13528
453,54,0,17.975252,0.020712,29,13557
454,54,0,17.954747,0.020505,34,13591
455,54,0,17.937863,0.016884,27,13618
456,54,0,17.920215,0.017648,28,13646
457,54,0,17.903358,0.016858,26,13672
458,54,0,17.884341,0.019016,30,13702
459,54,0,17.861366,0.022975,33,13735
